"id","gaiia_id","status","gaiia_status","City","name","created_at"
60532,63312,Instalaciones,SUSPENDED,Cartagena,URBANIZACION FOR DEL CAMPO,2025-02-07 17:25:33.000
1661,15263,Instalaciones,ACTIVE,Cartagena,N.N,2023-03-06 09:30:17.000
57458,60466,Instalaciones,SUSPENDED,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-01-25 16:21:16.000
42007,47062,Instalaciones,ACTIVE,Cartagena,PALESTINA,2024-11-18 20:54:04.000
53174,56808,Instalaciones,SUSPENDED,Cartagena,NUEVO PARAISO,2025-01-10 16:35:19.000
22942,30572,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR 18 DE ENERO,2024-08-05 15:54:15.000
56832,59918,Instalaciones,SUSPENDED,Cartagena,DANIEL LEMAITRE,2025-01-23 15:42:34.000
55191,58631,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2025-01-17 14:18:24.000
59760,62554,Instalaciones,ACTIVE,Cartagena,SAN FRANCISCO,2025-02-04 15:27:46.000
46567,51023,Instalaciones,ACTIVE,Barranquilla,EL BOSQUE,2024-12-09 15:25:35.000
46680,51113,Instalaciones,ACTIVE,Cartagena,LA MARIA,2024-12-09 17:48:30.000
66017,68355,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-02-28 17:00:00.000
41216,46402,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-11-15 15:04:40.000
14991,23872,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS TORRES,2024-05-23 20:01:24.000
40359,45577,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-11-12 17:27:44.000
63864,66344,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LA CONQUISTA II,2025-02-20 17:00:00.000
39733,45040,Instalaciones,SUSPENDED,Cartagena,VILLA BARRAZA,2024-11-08 14:59:14.000
55671,59095,Instalaciones,ACTIVE,Cartagena,VILLA ROSA,2025-01-20 15:19:16.000
16176,24822,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LA CONQUISTA II,2024-06-04 20:17:19.000
27325,34409,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-07 19:34:42.000
6800,18854,Instalaciones,SUSPENDED,Cartagena,CIUDADELA BICENTENARIO,2024-04-26 17:00:00.000
22082,29911,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-07-27 19:09:12.000
21279,29183,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-07-19 21:30:38.000
6290,18361,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2023-09-02 13:24:15.000
33483,39762,Instalaciones,ACTIVE,Cartagena,CERRO DE LA POPA,2024-10-10 16:01:04.000
65271,67669,Instalaciones,SUSPENDED,Cartagena,PETARE,2025-02-25 21:22:25.000
25049,32309,Instalaciones,SUSPENDED,Cartagena,SIMON BOLIVAR,2024-08-22 21:13:06.000
61429,64062,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LAS TORRES,2025-02-11 14:28:22.000
56927,59999,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-23 18:07:55.000
42803,47634,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-11-21 15:31:22.000
25273,32540,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-08-24 19:03:10.000
27356,34423,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2024-09-07 21:03:56.000
15217,24083,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LOS OLIVOS,2024-05-27 15:44:10.000
29687,36545,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-20 15:32:22.000
32726,39191,Instalaciones,SUSPENDED,Cartagena,LA CENTRAL,2024-10-07 16:23:44.000
43938,48695,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-11-25 18:38:31.000
42794,47664,Instalaciones,SUSPENDED,Cartagena,SAN JOSE DE LOS CAMPANOS,2024-11-21 15:22:06.000
54765,58307,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-01-15 22:04:02.000
30479,37321,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2024-09-26 14:18:23.000
55244,58675,Instalaciones,ACTIVE,Cartagena,PETARE,2025-01-17 16:25:52.000
21229,29119,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-07-19 17:39:16.000
42954,48105,Instalaciones,SUSPENDED,Cartagena,VILLA ROSA,2024-11-21 20:12:40.000
50875,54936,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2024-12-31 14:50:43.000
40770,46002,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-11-13 22:56:12.000
19289,27258,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR EL PROGRESO,2024-07-02 14:59:37.000
56534,59642,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-01-22 14:37:48.000
34957,40921,Instalaciones,SUSPENDED,Cartagena,LA MARIA,2024-10-17 15:16:43.000
43931,48622,Instalaciones,SUSPENDED,Barranquilla,SANTODOMINGO,2024-11-25 18:05:20.000
15605,24450,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-05-30 15:25:59.000
7927,19445,Instalaciones,SUSPENDED,Cartagena,REPUBLICA DEL LIBANO,2023-12-02 17:00:00.000
37419,43086,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LAS TORRES,2024-10-29 13:53:30.000
30774,37514,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-09-27 14:42:02.000
17669,26013,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-06-18 20:10:17.000
14274,23297,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-05-15 21:30:14.000
15118,23999,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-05-25 14:58:01.000
48297,52535,Instalaciones,SUSPENDED,Cartagena,N.N,2024-12-15 18:13:14.000
40017,45335,Instalaciones,SUSPENDED,Barranquilla,"7 DE ABRIL",2024-11-09 19:17:03.000
15680,24886,Instalaciones,ACTIVE,Cartagena,VILLA ROSA,2024-05-30 21:45:08.000
24385,31820,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-08-17 15:55:17.000
36006,41914,Instalaciones,SUSPENDED,Barranquilla,LAS AMERICAS,2024-10-22 17:04:34.000
42278,47255,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-11-19 16:32:17.000
14955,23832,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-05-23 15:21:03.000
10950,20920,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-03-22 14:51:50.000
12252,21867,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR AMANZANADO,2024-04-22 16:42:03.000
6981,19017,Instalaciones,SUSPENDED,Cartagena,VILLA HERMOSA SECTOR EL CARMEN,2023-12-26 09:47:56.000
34350,40662,Instalaciones,ACTIVE,Cartagena,VILLA ROSA,2024-10-15 18:23:57.000
27868,34910,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-09-11 13:36:51.000
27378,34559,Instalaciones,SUSPENDED,Cartagena,EL EDUCADOR,2024-09-09 14:10:19.000
12024,21658,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-04-16 14:51:26.000
22040,29829,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-07-27 16:30:09.000
23762,31300,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-08-12 19:56:05.000
17305,25627,Instalaciones,ACTIVE,Cartagena,FREDONIA,2024-06-14 15:15:29.000
20555,28541,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-07-13 14:51:02.000
13367,22523,Instalaciones,SUSPENDED,Cartagena,LA CANDELARIA,2024-05-03 17:00:00.000
26511,33656,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-03 21:11:54.000
39333,44726,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-11-06 17:25:49.000
21046,28933,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-07-18 14:11:53.000
34811,41092,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-10-17 01:41:08.000
5392,17487,Instalaciones,SUSPENDED,Cartagena,VILLA HERMOSA SECTOR EL CARMEN,2023-07-28 17:00:00.000
11981,21608,Instalaciones,SUSPENDED,Cartagena,NUEVO PARAISO,2024-04-15 13:56:04.000
41468,46793,Instalaciones,SUSPENDED,Barranquilla,LAS AMERICAS,2024-11-16 01:05:42.000
52736,56402,Instalaciones,SUSPENDED,Cartagena,FREDONIA,2025-01-08 22:25:50.000
34227,40574,Instalaciones,SUSPENDED,Cartagena,CERRO DE LA POPA,2024-10-15 15:23:14.000
44573,49282,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LA PRIMAVERA,2024-11-27 19:08:24.000
50829,54888,Instalaciones,ACTIVE,Cartagena,SAN JOSE DE LOS CAMPANOS,2024-12-30 19:44:29.000
4925,16977,Instalaciones,SUSPENDED,Cartagena,N.N,2023-07-05 10:32:31.000
26561,34081,Instalaciones,ACTIVE,Cartagena,EL EDUCADOR,2024-09-04 15:53:38.000
23306,30861,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-08-08 15:25:33.000
39075,44325,Instalaciones,SUSPENDED,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-11-05 19:15:55.000
30428,37182,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-25 20:27:49.000
32146,47185,Instalaciones,ACTIVE,Cartagena,CERRO DE LA POPA,2024-10-03 01:07:11.000
49400,53623,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-12-19 20:19:16.000
15194,24064,Instalaciones,SUSPENDED,Cartagena,VILLA HERMOSA,2024-05-25 23:14:52.000
14101,23112,Instalaciones,SUSPENDED,Cartagena,BOSTON,2024-05-13 15:31:22.000
13336,22479,Instalaciones,SUSPENDED,Cartagena,BOSTON,2024-05-03 11:55:08.676
14647,23601,Instalaciones,SUSPENDED,Cartagena,LA CANDELARIA,2024-05-20 15:44:05.000
15423,24281,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-05-28 21:13:09.000
25666,32859,Instalaciones,SUSPENDED,Cartagena,SIMON BOLIVAR,2024-08-28 15:28:25.000
23769,31275,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LA PRIMAVERA,2024-08-12 20:38:52.000
32332,38928,Instalaciones,ACTIVE,Cartagena,VISTA HERMOSA,2024-10-04 15:20:27.000
34231,40334,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR FRANCISCO DE PAULA II,2024-10-15 15:27:02.000
18168,26227,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-06-20 16:00:30.000
21565,30349,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-07-23 20:25:42.000
47194,51600,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LA PRIMAVERA,2024-12-11 14:37:25.000
39511,44818,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-11-07 14:20:33.000
43409,48242,Instalaciones,SUSPENDED,Barranquilla,"7 DE ABRIL",2024-11-23 13:21:49.000
35108,41018,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-10-17 18:50:50.000
909,17295,Instalaciones,SUSPENDED,Cartagena,SECTOR CENTRAL I,2023-07-19 09:42:08.000
48968,53207,Instalaciones,ACTIVE,Barranquilla,EL BOSQUE,2024-12-18 16:00:29.000
10794,20884,Instalaciones,SUSPENDED,Cartagena,SECTOR CENTRAL I,2024-03-20 10:49:57.000
35375,41384,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-10-18 20:08:33.000
57336,60319,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-01-24 19:54:04.000
27380,34445,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-09-09 14:15:43.000
39216,44456,Instalaciones,SUSPENDED,Cartagena,SAN FRANCISCO,2024-11-06 14:44:59.000
68863,71082,Instalaciones,ACTIVE,Cartagena,LOMAS DE SAN BERNARDO,2025-03-12 13:31:05.000
17364,25692,Instalaciones,ACTIVE,Cartagena,LA ESPERANZA,2024-06-14 19:51:41.000
6475,18541,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2023-09-19 13:47:56.000
7077,19106,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR 18 DE ENERO,2023-10-25 15:04:53.000
32892,39377,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-10-08 15:51:34.000
69139,71332,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2025-03-13 14:09:51.000
19027,26942,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-06-27 20:55:29.000
15003,23881,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-05-23 21:15:08.000
69140,71333,Instalaciones,ACTIVE,Cartagena,SIMON BOLIVAR,2025-03-13 14:11:21.000
12219,21847,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-04-20 14:21:43.000
32807,39254,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-10-07 20:25:58.000
60231,63024,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-06 16:00:11.000
13739,22822,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-05-07 16:42:14.000
68914,71135,Instalaciones,ACTIVE,Cartagena,TESCA,2025-03-12 15:59:17.000
46938,51461,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-12-10 17:27:16.000
4456,16562,Instalaciones,ACTIVE,Cartagena,N.N,2023-05-31 09:49:56.000
13106,22426,Instalaciones,ACTIVE,Cartagena,LA ESPERANZA,2024-05-02 16:11:03.000
53816,57523,Instalaciones,SUSPENDED,Cartagena,LA MARIA,2025-01-13 13:41:50.000
29361,36155,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-17 21:01:15.000
32475,39044,Instalaciones,ACTIVE,Cartagena,LA ESPERANZA,2024-10-05 15:21:56.000
26908,33953,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2024-09-05 23:00:42.000
68871,71093,Instalaciones,ACTIVE,Cartagena,MARIA CANO,2025-03-12 14:02:16.000
50668,54722,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR 18 DE ENERO,2024-12-29 20:58:01.000
68973,71191,Instalaciones,ACTIVE,Cartagena,NUEVA JERUSALEN,2025-03-12 17:20:46.000
21436,29332,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-07-22 21:38:18.000
24610,31955,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-08-19 18:53:58.000
25260,32523,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-08-24 17:35:28.000
68959,71179,Instalaciones,ACTIVE,Cartagena,LA CONSOLATA,2025-03-12 16:53:22.000
39198,44445,Instalaciones,ACTIVE,Cartagena,PABLO VI II,2024-11-06 14:22:42.000
68916,71136,Instalaciones,ACTIVE,Cartagena,VISTA HERMOSA,2025-03-12 16:01:46.000
36425,42184,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-10-24 14:00:53.000
15565,24420,Instalaciones,ACTIVE,Cartagena,VILLA ROSA,2024-05-29 20:58:31.000
28721,35727,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-09-14 13:43:13.000
21397,29404,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-07-22 17:31:39.000
12136,21762,Instalaciones,ACTIVE,Cartagena,PTO PESCADORES,2024-04-18 16:02:33.000
12244,21862,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-04-22 13:53:28.000
14008,23019,Instalaciones,SUSPENDED,Cartagena,FREDONIA,2024-05-10 20:57:21.000
12752,22128,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-04-26 12:22:11.000
54881,58425,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2025-01-16 16:24:56.000
14188,23209,Instalaciones,ACTIVE,Cartagena,TESCA,2024-05-14 17:21:55.000
23466,31036,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-08-09 19:43:33.000
62356,64974,Instalaciones,ACTIVE,Cartagena,URBANIZACION FOR DEL CAMPO,2025-02-14 16:52:26.000
25317,32600,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-08-26 18:36:42.000
30134,36906,Instalaciones,ACTIVE,Cartagena,N.N,2024-09-24 13:42:02.000
40049,45370,Instalaciones,ACTIVE,Cartagena,LA PAZ,2024-11-10 16:35:50.000
17711,26028,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-06-19 17:00:00.000
14932,23808,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-05-22 22:23:21.000
6491,18557,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2023-09-20 17:00:00.000
24678,32025,Instalaciones,ACTIVE,Cartagena,LA SIERRITA,2024-08-20 17:06:49.000
65081,67481,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-02-25 15:53:45.000
28747,35754,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-14 14:50:26.000
68945,71170,Instalaciones,ACTIVE,Cartagena,TORICES,2025-03-12 17:00:00.000
46297,50889,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-12-06 23:15:54.000
28872,35859,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-15 16:19:10.000
53142,56798,Instalaciones,SUSPENDED,Cartagena,EL POZON,2025-01-10 16:03:19.000
28751,35758,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-14 14:56:09.000
17576,25911,Instalaciones,ACTIVE,Cartagena,LA ESPERANZA,2024-06-18 15:48:01.000
38970,44292,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-11-05 15:34:49.000
6461,18528,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2023-09-19 08:31:09.000
25142,32407,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-08-23 17:24:36.000
38273,43890,Instalaciones,SUSPENDED,Barranquilla,"7 DE ABRIL",2024-11-01 18:45:40.000
56582,59673,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2025-01-22 15:37:06.000
24924,32180,Instalaciones,SUSPENDED,Cartagena,VILLA ROSA,2024-08-21 20:50:14.000
47355,51665,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-12-11 18:20:30.000
69146,71339,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-03-13 14:28:45.000
68882,71109,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-03-12 17:00:00.000
18945,26912,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-06-27 16:04:24.000
56760,59879,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-01-22 22:05:15.000
50432,54491,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-12-27 20:08:10.000
69025,71235,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-03-12 19:26:21.000
43255,48158,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-11-22 17:08:40.000
8005,19481,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2023-12-05 14:58:03.000
31833,38537,Instalaciones,SUSPENDED,Cartagena,LA MARIA,2024-10-01 21:27:00.000
47673,51872,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-12-12 15:50:51.000
23824,31331,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-08-13 17:03:52.000
18778,26976,Instalaciones,SUSPENDED,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-06-26 19:16:58.000
22411,30283,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-07-31 16:53:24.000
21886,29698,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-07-25 21:28:56.000
65248,67645,Instalaciones,SUSPENDED,Cartagena,NUEVO PARAISO,2025-02-25 20:51:55.000
69148,71344,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2025-03-13 14:36:55.000
16979,25474,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2024-06-12 21:19:11.000
19415,27493,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-07-03 17:15:38.000
44704,49302,Instalaciones,ACTIVE,Barranquilla,LAS MALVINAS,2024-11-28 15:09:09.000
62490,65125,Instalaciones,SUSPENDED,Cartagena,SIMON BOLIVAR,2025-02-14 21:25:45.000
65056,67458,Instalaciones,ACTIVE,Barranquilla,SAN LUIS,2025-02-25 15:19:17.000
46974,51388,Instalaciones,SUSPENDED,Cartagena,LOS SANTANDERES,2024-12-10 19:14:31.000
32085,38640,Instalaciones,SUSPENDED,Cartagena,LOMAS DE SAN BERNARDO,2024-10-02 19:13:10.000
68516,70752,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-03-10 17:00:00.000
4290,16384,Instalaciones,SUSPENDED,Cartagena,N.NPUERTA DE HIERRO,2024-01-31 21:41:24.000
35101,41113,Instalaciones,SUSPENDED,Cartagena,MANUELA VERGARA DE CURINAZARENO,2024-10-17 18:40:35.000
17736,26058,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR CENTRAL,2024-06-19 15:27:43.000
55711,59131,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-01-20 16:20:12.000
27764,34865,Instalaciones,SUSPENDED,Cartagena,LA CANDELARIA,2024-09-10 16:49:59.000
14943,23838,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-05-23 14:27:13.000
61432,64065,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2025-02-11 14:34:56.000
21913,29805,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR EL PROGRESO,2024-07-26 15:17:33.000
28814,35818,Instalaciones,SUSPENDED,Barranquilla,LA SIERRITA,2024-09-14 16:46:22.000
68880,71101,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-03-12 14:44:49.000
35354,41370,Instalaciones,SUSPENDED,Barranquilla,LA SIERRITA,2024-10-18 19:33:41.000
27968,35002,Instalaciones,SUSPENDED,Cartagena,LA CANDELARIA,2024-09-11 17:00:00.000
45659,50281,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-12-04 21:23:40.000
22566,30356,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-08-01 15:35:05.000
19561,27524,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-07-04 19:03:51.000
34168,40642,Instalaciones,SUSPENDED,Cartagena,CERRO DE LA POPA,2024-10-15 13:42:00.000
68993,71203,Instalaciones,ACTIVE,Cartagena,LA VICTORIA,2025-03-12 18:05:43.000
9902,20320,Instalaciones,SUSPENDED,Cartagena,BOSTON,2024-02-15 11:51:50.000
21591,29477,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-07-24 13:57:15.000
38183,43814,Instalaciones,SUSPENDED,Cartagena,DANIEL LEMAITRE,2024-11-01 15:37:31.000
26863,33971,Instalaciones,SUSPENDED,Cartagena,FREDONIA,2024-09-05 20:46:26.000
20011,27977,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-07-09 16:01:33.000
15303,24167,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR 18 DE ENERO,2024-05-27 22:24:25.000
45126,49702,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-11-29 19:42:04.000
36475,42257,Instalaciones,ACTIVE,Cartagena,PARAISO II,2024-10-24 14:45:13.000
17071,25569,Instalaciones,SUSPENDED,Cartagena,PTO PESCADORES,2024-06-13 18:30:21.000
46665,51090,Instalaciones,ACTIVE,Barranquilla,EL BOSQUE,2024-12-09 17:32:29.000
69002,71207,Instalaciones,ACTIVE,Cartagena,MARIA CANO,2025-03-12 17:00:00.000
45837,50860,Instalaciones,SUSPENDED,Cartagena,LA MARIA,2024-12-05 15:57:03.000
68903,71123,Instalaciones,ACTIVE,Cartagena,TORICES,2025-03-12 15:39:01.000
5279,17359,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LA CONQUISTA II,2023-07-21 18:40:33.000
12256,21879,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-04-22 18:16:23.000
32822,39338,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RICAURTE,2024-10-07 21:28:27.000
55637,59065,Instalaciones,SUSPENDED,Barranquilla,LA SIERRITA,2025-01-20 13:39:20.000
29787,36635,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-21 15:24:47.000
68954,71176,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-03-12 16:49:27.000
14539,23485,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-05-18 14:45:09.000
30020,36884,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-09-23 23:01:46.000
15722,24560,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LA PRIMAVERA,2024-05-31 15:56:39.000
54921,58459,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-01-16 17:22:35.000
41304,46440,Instalaciones,ACTIVE,Cartagena,LOMA FRESCA,2024-11-15 16:57:39.000
14940,23819,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2024-05-23 14:13:59.000
30966,37735,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2024-09-27 21:51:46.000
63160,65741,Instalaciones,SUSPENDED,Cartagena,JOSE OBRERO,2025-02-17 22:24:26.000
40380,45579,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-11-12 17:54:10.000
15149,24026,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-05-25 16:41:31.000
18154,26215,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-06-20 15:23:24.000
8921,19690,Instalaciones,SUSPENDED,Cartagena,REPUBLICA DEL LIBANO,2023-12-27 10:54:40.000
40731,45967,Instalaciones,ACTIVE,Cartagena,SAN JOSE DE LOS CAMPANOS,2024-11-13 20:29:25.000
16683,25273,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-06-11 02:10:19.000
69153,71346,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-03-13 14:51:43.000
56091,59410,Instalaciones,SUSPENDED,Cartagena,TORICES,2025-01-21 16:18:25.000
48388,52611,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-12-16 15:20:29.000
